markdown_id,markdown_description,date,style_code,description,department,colour,soh,price,price_history
4180,Nothing,16/01/2024,118016,Courtney Casual,Womenswear,Navy,1,39.0,"{49.0: ('24/11/2023', 'SCBFMD23'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,118016,Courtney Casual,Womenswear,Sage,2,39.0,"{49.0: ('24/11/2023', 'SCBFMD23'), 39.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,118017,The Perfect LS,Womenswear,Brt Pink,1,19.0,"{29.0: ('24/08/2023', 'SCS24MSS'), 19.0: ('16/01/2024', 'Nothing')}"
4180,Nothing,16/01/2024,118017,The Perfect LS,Womenswear,Evergreen,1,19.0,"{29.0: ('24/08/2023', 'SCS24MSS'), 19.0: ('16/01/2024', 'Nothing')}"
4399,SCWK38FINALPP,17/04/2025,118019,Nili Wide Leg J,Womenswear,Ivory,13,59.0,"{79.0: ('04/03/2025', 'SCWWMARMSS'), 59.0: ('17/04/2025', 'SCWK38FINALPP')}"
4227,SCW24FINALPP,11/04/2024,118027,Rosa Pleat Shor,Womenswear,ClassicNav,1,39.0,"{79.0: ('21/12/2023', 'SCBOXINGDAY121223'), 59.0: ('16/01/2024', 'Nothing'), 39.0: ('11/04/2024', 'SCW24FINALPP')}"
4180,Nothing,16/01/2024,118054,Annie SB Blazer,Womenswear,Stone,1,79.0,"{99.0: ('24/08/2023', 'SCS24MSS'), 79.0: ('16/01/2024', 'Nothing')}"
4399,SCWK38FINALPP,17/04/2025,118060,Lucy Melange Fu,Womenswear,Pink Mel,2,29.0,"{49.0: ('21/08/2024', 'SCS24MSSV1'), 29.0: ('17/04/2025', 'SCWK38FINALPP')}"
4365,SCFEBSALEFURTHERS,30/01/2025,118064E,Vera Quilted Ve,Womenswear,Navy,4,99.0,"{159.0: ('28/05/2024', 'SCW24EOSS'), 99.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
4365,SCFEBSALEFURTHERS,30/01/2025,118065E,Vera Quilted Ja,Womenswear,Navy,1,99.0,"{159.0: ('28/05/2024', 'SCW24EOSS'), 99.0: ('30/01/2025', 'SCFEBSALEFURTHERS')}"
