style,colour,qty,avg_price,net_$
117256,Pink/White,7,54.35,357.95
207330,Pine,7,44.71,313.0
SPKTPO112,Lilac,7,40.57,283.99
SPKONS0039,Blue/Multi,7,39.85,278.99
SPKONS0069,Pink,7,41.66,274.98
SPKTP0050,White,7,37.99,265.97
207307,Navy,7,36.14,253.0
SPKTP0103,Wht/Gr Mel,7,33.88,246.96
700485,Black,7,34.71,243.0
SPKONS0060,Rose Quart,7,33.71,235.97
119250,White,7,33.42,233.99
SPKJAC0007,Sage,7,31.85,223.0
SPKBOT0041,Multi Whte,7,30.42,213.0
SPKACS0009,Red/White,7,30.19,208.99
700483,Olive,7,29.0,203.0
SPKJAC0029,Almond,7,29.0,203.0
SPKKNW0007,Ivory/Toff,7,29.0,203.0
SPKKNW0035,Sage,7,29.0,203.0
SPKBOT0020,Toffee,7,28.58,200.1
SPKKNW0004,Ivory,7,28.17,197.2
SPKTP0068,Caramel,7,27.57,193.0
SPKKNW0006,Navy,7,26.14,183.0
SPKTP0022,Multi,7,26.14,183.0
SPKTP0070,Pl Blue,7,23.28,163.0
SPKBOT0031,Pink/Brow,7,20.74,145.19
SPKBOT0031,Sunburst,7,19.0,133.0
SPKBOT0030,Ivory,7,18.0,126.0
SPKBOT0029,Seafoam,7,16.85,118.0
207590,Navy,6,499.99,2999.94
119210,Pearl,6,337.26,1898.16
119738,Black,6,287.49,1724.94
118664,Sapphire,6,284.49,1706.97
207743,Stone,6,250.71,1504.3
118680,Multi,6,249.99,1499.94
119582,Navy Multi,6,249.99,1499.94
118466,Multi,6,241.65,1449.94
118530,Navy,6,229.99,1379.94
118649,Denim,6,219.66,1317.96
118876,Camel Mel,6,199.99,1199.94
118352,Multi,6,194.99,1159.94
118715,Blue/Multi,6,191.65,1149.94
119796,Orange/Wht,6,192.49,1139.94
118752,Navy/Whit,6,191.11,1128.95
119739,Navy,6,193.99,1127.94
118212,Ivory/Mult,6,189.99,1119.94
118650,Multi,6,184.82,1108.95
118736,Winter Wht,6,195.58,1104.72
118649,Sapphire,6,208.82,1088.28
119433,Blue/Multi,6,184.99,1079.94
118145,Multi Whte,6,172.49,1034.94
115359,Avocado,6,169.99,1019.94
119805,White,6,169.99,1019.94
119578,Belle Blue,6,169.99,1019.94
118261,Blue/Multi,6,169.82,1018.95
119034,Azure,6,164.49,986.97
118631,White,6,153.61,938.16
119408,Yellow,6,156.32,937.95
119325,Pl Blue,6,155.82,934.95
119676,Navy,6,157.24,917.94
119450,Navy,6,149.99,899.94
119515,WhiMulti,6,149.99,899.94
119510,Tan/White,6,154.74,897.96
206531,Steel Blue,6,144.49,866.97
118602,Denim,6,143.74,862.44
119278,Khaki,6,143.74,862.44
118592,Cobalt,6,143.7,862.2
119595,Whit/Blue,6,144.36,854.94
118193,Blue/White,6,140.32,841.96
118286,Emerald,6,139.99,839.94
119588,Chambray,6,139.99,839.94
118909,Navy/Whit,6,122.24,819.94
119388,Navy/Whit,6,144.49,815.98
119487,Tan,6,141.31,813.15
207806,Fig,6,129.99,779.94
517765,Black,6,129.99,779.94
517765,Ivory,6,129.99,779.94
207573,Grey Mel,6,129.49,776.97
118210,Whit/Green,6,115.24,763.95
207795,Navy,6,129.86,758.95
119122,Orange,6,132.24,757.96
119176,Navy,6,124.66,747.96
118214,White,6,122.66,735.98
119656,Whit/Pink,6,119.99,719.94
118817,Blue/White,6,126.51,712.16
118336,White,6,117.82,706.97
115817,Mid Wash,6,109.59,697.96
118036,Campari,6,106.74,695.98
207556,Dk Grey,6,117.39,695.98
207780,Blue/Multi,6,110.87,665.25
115179,Cobalt,6,109.66,657.96
118770,Navy/Whit,6,109.19,655.19
119089,White,6,121.87,654.99
119356,Peacock,6,113.05,644.45
207760,Navy Multi,6,104.12,634.99
118434,Raspberry,6,115.86,626.97
207489,Multi Whte,6,110.68,625.46
116295,Melon,6,101.99,611.97
117724,Lagoon,6,112.42,608.2
118908,Navy/Whit,6,99.99,599.94
207744,Elm,6,99.99,599.94
207477,Lagoon,6,99.49,596.97
207322,Lt Taupe,6,99.0,594.0
SPKDRS0030,Anti Blue,6,96.32,577.96
207428,Multi,6,94.16,564.99
119702,Tan,6,93.15,558.95
517757,Navy Multi,6,91.66,549.96
206909G1,Black,6,88.49,530.99
207425,Delft Blue,6,97.34,518.78
119702,White,6,86.32,517.96
207491,Hessian,6,89.36,514.94
118444,Navy,6,86.61,512.94
207566,Dk Grey,6,85.0,504.0
118379,Pink,6,82.33,494.0
207699,Smoke Blue,6,79.99,479.94
207515,Lilac,6,79.33,475.98
119776,Tan,6,77.99,463.94
115775,Black,6,79.0,454.0
207452,White,6,75.66,453.98
207399,Red Multi,6,72.86,450.69
118407,Brt Pink,6,75.99,447.94
118551,Lagoon,6,74.49,446.97
117134,White,6,73.24,439.47
207118,Sky Blue,6,69.49,416.97
SPKJAC0035,Pink,6,67.49,404.99
SPKJAC0027,Brown,6,65.83,394.99
207637,Grapefruit,6,63.54,381.28
206576,Bluestone,6,59.0,354.0
207345,Multi,6,59.0,354.0
118845,Tan/White,6,57.99,347.94
207135,White,6,56.49,338.95
118152,Tan,6,55.36,332.16
118917,Navy Multi,6,54.19,325.19
117256,Purp/Whit,6,53.99,323.95
SPKTP0076,Aqua,6,53.32,319.96
SPKTP0054,Multi Whte,6,53.99,301.97
517725,Utility,6,49.99,299.94
SPKTOY0018,Multi,6,49.95,299.7
207589,Blue/Multi,6,44.46,297.74
117644,Blue,6,49.0,294.0
118067,Navy,6,49.0,294.0
118483,Raspberry,6,49.0,294.0
207363,Smoke Blue,6,54.0,294.0
206909,Black,6,46.87,269.1
118336,Red,6,42.33,254.0
SPKTP0100,Green,6,42.33,254.0
SPKONS0020,Chambray,6,42.33,254.0
SPKONS0063,WhiMulti,6,43.12,244.99
SPKONS0030,Ivory,6,37.21,223.29
SPKJAC0024,Mauve,6,35.66,214.0
SPKTP0049,Blue/Multi,6,30.83,184.99
SPKTP0060,Multi,6,30.03,180.18
SPKBOT0057,Aqua,6,29.59,179.99
207319,Grey,6,29.0,174.0
700484,Natural,6,29.0,174.0
SPKJAC0007,Navy,6,29.0,174.0
SPKJAC0018,Ivory,6,29.0,174.0
SPKKNW0025,Blush,6,29.0,174.0
SPKONS0059,Pink/Brow,6,25.99,155.98
207349,Heather,6,22.33,134.0
207116,Ocean,6,19.0,114.0
SPKBOT0030,Dusty Pink,6,19.0,114.0
118763,Red,5,486.83,2328.96
119574,Blue,5,382.84,1879.95
118198,Green Mult,5,325.79,1628.96
119213,Navy,5,244.9,1499.95
119738,Navy,5,299.99,1499.95
118457,White,5,210.33,1256.98
119201,Navy/Whit,5,249.99,1249.95
119211,Pearl,5,249.99,1249.95
119320,String,5,213.85,1158.96
118530,Dusty Pink,5,218.49,1092.45
118552,Navy,5,199.99,999.95
118876,Belle Blue,5,199.99,999.95
119602,Multi,5,199.99,999.95
119552,Belle Blue,5,199.99,999.95
118467,White,5,191.99,959.95
117720,Roseberry,5,187.99,939.95
118215,White,5,179.79,898.96
115357,ClassicNav,5,169.99,849.95
119813,White,5,169.99,849.95
119533,Indigo,5,169.99,849.95
119783,Indigo,5,169.99,849.95
118806,Tan,5,157.0,785.0
118895,Sand,5,155.63,778.17
118295,Navy/Whit,5,151.79,758.96
207810,Olive,5,149.99,749.95
207810,French Nvy,5,149.99,749.95
207573,Sky Blue,5,143.39,716.96
118159,Turquoise,5,143.29,716.46
118532,Stripe,5,133.59,667.97
115453,Candy,5,133.39,666.98
119826,White,5,129.99,649.95
207819,Lt Grey,5,129.99,649.95
118716,Navy/Whit,5,135.56,648.96
118903,Multi Whte,5,120.21,643.96
119605,Blue/Multi,5,126.7,626.95
207268G1,Chambray,5,119.99,599.95
517741,Navy Multi,5,119.99,599.95
207726,White Mult,5,119.79,598.96
207650,Navy,5,142.28,595.99
118372,Celery,5,122.56,577.97
119500,Pink Multi,5,109.99,549.95
207496,Pebble,5,109.59,547.97
206637,Brown,5,109.19,545.99
207524,Navy Multi,5,107.39,536.98
115881,Deep Indig,5,100.59,502.97
700498,Navy,5,99.99,499.95
118156,Terracotta,5,110.99,496.98
SPKJAC0005,Stone,5,98.07,490.37
207395,Red Multi,5,92.14,486.98
118043,Ivory/Red,5,97.19,485.99
207465,Melon,5,97.19,485.99
118693,White,5,95.39,476.98
118252,Multi Whte,5,92.39,461.97
119702,Khaki,5,95.43,458.96
118529,Cerise,5,89.19,445.99
113032,Khaki,5,87.79,438.96
207101,Navy,5,90.42,435.0
517738,Green,5,85.0,425.0
118668,Blue/White,5,81.79,408.96
SPKBOT0016,Denim,5,81.79,408.96
115356,Cappuccino,5,81.19,405.99
206549,Slate,5,79.0,395.0
118670,White,5,73.79,368.96
118670,Violet,5,73.79,368.96
118111,Blue/White,5,64.42,352.96
207210,Lt Wash,5,69.0,345.0
119763,Orange/Wht,5,67.59,337.97
118685,Raspberry,5,65.39,326.98
117610,Red,5,64.59,322.98
117929,Camel,5,59.0,295.0
207135G1,Lapis,5,56.99,278.96
207330,Royal Blue,5,55.0,275.0
118916,Lagoon,5,51.71,258.55
118067,Blue,5,49.0,245.0
207353,Ocean,5,49.0,245.0
207144,Dijon,5,47.46,237.3
206911,Charco Mel,5,47.0,235.0
SPKTOY0027,Beige,5,42.95,214.75
700483,Tan,5,41.0,205.0
SPKJAC0030,Tan,5,37.57,205.0
207281,Seaweed,5,39.0,195.0
207303,Oatmeal,5,41.85,195.0
207364,Malt,5,39.0,195.0
207435,Crimson,5,39.0,195.0
207296,Red Plum,5,39.0,195.0
207296,MountBlue,5,39.0,195.0
207337,Navy,5,39.0,195.0
207337,White,5,39.0,195.0
119250,Yellow,5,34.16,175.99
207308,Multi,5,35.0,175.0
SPKTP0101,Green,5,33.0,165.0
SPKACS0019,Multi,5,31.39,156.98
SPKKNW0001,Blush,5,31.0,155.0
SPKKNW0004,Navy,5,31.0,155.0
SPKTP0091,Multi,5,31.0,155.0
SPKKNW0018,Mauve,5,31.0,155.0
115522,Navy,5,29.0,145.0
SPKJAC0020,Multi,5,29.0,145.0
SPKDRS0015,Seafoam,5,29.0,145.0
SPKBOT0074,Multi,5,29.0,145.0
SPKKNW0022,Ivory,5,29.0,145.0
SPKONS0043,Pink Multi,5,21.84,109.2
207451,Multi,5,19.0,95.0
SPKBOT0031,Pink Multi,5,18.45,91.2
SPKBOT0029,Ivory,5,17.6,88.0
SPKTP0040,Ivory/Brow,5,17.6,88.0
SPKTP0099,Ivory/Brow,5,17.4,87.0
SPKTP0098,Anti White,5,15.0,75.0
SPKONS0016,Ivory/Toff,5,15.0,75.0
SPKTP0097,Lt Olive,5,14.4,72.0
517780,Multi,5,11.4,57.02
207586,French Nvy,4,349.49,1397.98
119220,Green Mult,4,299.99,1199.96
119868,Avocado,4,229.99,919.96
117989,Navy,4,224.24,896.99
118359,Navy/Whit,4,199.99,799.96
118876,Pink Mel,4,199.99,799.96
119820,Navy Multi,4,199.99,799.96
119852,Pink Multi,4,199.99,799.96
119513,Navy Multi,4,199.99,799.96
119529,Navy,4,199.99,799.96
207380,Brown,4,179.0,716.0
119055,Viola,4,169.99,679.96
118864,White,4,126.49,608.97
119800,Viola,4,149.99,599.96
119549,Navy,4,149.99,599.96
119549,Silver Mel,4,149.99,599.96
207809,Dk Khaki,4,149.99,599.96
115359,Regatta,4,147.24,588.97
207810,Black,4,144.99,569.96
207810,Limestone,4,144.99,569.96
118866,Blue/Multi,4,220.02,560.2
117399,Brt Pink,4,139.99,559.96
207269,Navy,4,132.49,529.96
118405,Whit/Green,4,130.61,522.46
207110,Roy Purple,4,129.99,519.96
207348,Multi,4,129.99,519.96
207775,Dk Purple,4,129.99,519.96
118398,Navy Multi,4,124.24,496.99
116295,Cobalt,4,124.24,496.96
207803,Smoke Blue,4,123.99,483.96
119778,Green,4,119.99,479.96
119819,Navy Multi,4,119.99,479.96
207352,White,4,121.49,468.97
207264,Indigo,4,123.52,461.17
119557,White,4,110.54,442.18
207472,Punch,4,109.74,438.97
119475,White,4,119.66,437.98
207587,Indigo/Whi,4,106.99,427.98
517783,Chocolate,4,99.99,399.96
517766,Tan,4,99.99,399.96
517727,Pink Multi,4,99.49,397.98
119175,Ecru,4,99.0,396.0
207650,Ecru,4,99.0,396.0
115880,Black,4,97.62,390.48
118899,Multi Whte,4,94.24,376.99
117893,Brick,4,94.0,376.0
118444,String,4,89.99,359.96
SPKJAC0015,Beige,4,89.82,359.29
517757,Pink Multi,4,88.74,354.99
517733,Multi,4,86.74,346.99
118391,Red Multi,4,89.66,317.98
115359E,Black,4,79.0,316.0
118130,Multi Whte,4,72.24,288.97
115783,Navy,4,66.55,266.2
118838,Salsa,4,64.49,257.98
116637,Sand,4,55.66,256.0
207143,Oatmeal,4,62.99,251.98
118401,Blue/Multi,4,61.99,247.98
206911,Black,4,61.5,246.0
119697,White,4,59.99,239.96
118101,Apple,4,63.15,238.97
SPKJAC0025,Multi,4,59.0,236.0
206638,Navy,4,54.24,216.99
207362,Navy,4,54.0,216.0
207347,Multi,4,54.0,216.0
700520,Pink,4,49.99,199.96
700504,Red,4,49.99,199.96
700504,Tan,4,49.99,199.96
700504,Navy,4,49.99,199.96
700504,Forest,4,49.99,199.96
700504,Brt Blue,4,49.99,199.96
700504,Whit/Navy,4,49.99,199.96
700496,Navy,4,49.99,199.96
SPKJAC0006,Toffee,4,49.0,196.0
118444,Violet,4,48.03,190.19
BOOK5,Multi,4,44.74,178.97
SPKTP0105,Check,4,44.49,177.98
207342,Vint Wash,4,44.0,176.0
700496,Sage,4,39.49,157.98
206935,Crimson,4,39.0,156.0
207299,Gold,4,39.0,156.0
207110,Orange,4,38.43,153.75
SPKJAC0031,Almond,4,36.5,146.0
SPKONS0030,Lt Blue,4,36.5,146.0
SPKJAC0022,Ivory,4,31.55,126.2
SPKDRS0021,Toffee,4,31.5,126.0
SPKONS0027,Ivory,4,31.5,126.0
700484,Black,4,29.0,116.0
700496,Charco Mel,4,29.0,116.0
SPKDRS0057,Ivory,4,26.5,106.0
SPKBOT0018,Multi,4,26.5,106.0
SPKKNW0030,Pink Multi,4,24.0,96.0
SPKBOT0075,Multi,4,21.5,86.0
SPKBOT0060,Caramel,4,19.0,76.0
SPKTP0072,Caramel,4,16.25,65.0
SPKKNW0040,Age Blue,4,15.0,60.0
SPKKNW0023,Ivory,4,15.0,60.0
SPKONS0023,Ivory/Navy,4,14.5,58.0
207808,Raw Wash,3,249.99,749.97
119562,Navy/Whit,3,239.99,699.97
119802,Grey Mel,3,229.99,689.97
119771,Winter Wht,3,216.19,620.97
119580,Tan,3,199.99,599.97
119612,White,3,199.99,599.97
118215,Pinot,3,153.59,569.97
118117,Blue/Multi,3,183.99,519.97
119811,Milk,3,162.43,509.97
119537,Silver,3,169.99,509.97
119556,Navy,3,196.43,482.19
206549,Khaki,3,159.99,479.97
207732,Ind Wash,3,159.99,479.97
119122,Whit/Navy,3,149.99,449.97
207692,Khaki,3,149.99,449.97
207805,Lapis,3,161.79,448.97
207388,Navy,3,149.0,447.0
119162,Green Mult,3,145.06,435.18
119404,Tan,3,139.99,419.97
207797,Khaki,3,129.99,389.97
517763,Natural,3,129.0,387.0
119404,Peacock,3,115.39,378.98
207856,WhiMulti,3,121.32,363.97
119663,Khaki/Wht,3,119.99,359.97
517748,Green,3,119.99,359.97
117533,Sage,3,119.66,358.98
117930,Ivory,3,115.66,347.0
207408,Blue/Multi,3,112.99,338.98
206549,Coffee,3,99.19,337.99
207322,Navy,3,105.66,317.0
119444,Navy/Whit,3,99.99,299.97
700498,Chocolate,3,99.99,299.97
517703,Navy,3,99.99,299.97
517738,Black/Ivo,3,96.66,289.99
517741,Multi,3,92.66,277.99
517751,Brown,3,85.0,255.0
207699,Fig,3,79.99,239.97
117929,Navy,3,79.0,237.0
115359E,ClassicNav,3,79.0,237.0
517788,Multi,3,79.0,237.0
118646,Red/White,3,73.73,221.2
SPKBOT0077,Stone,3,75.79,218.98
117893,Green,3,72.33,217.0
206549,Lagoon,3,69.0,207.0
207362,Camel,3,69.0,207.0
206638,White,3,59.49,188.98
119697,Navy,3,59.99,179.97
206779,Navy,3,55.19,177.99
207303,MountBlue,3,59.0,177.0
207253,Multi,3,59.0,177.0
207244,Flamingo,3,59.0,177.0
206549,Age Blue,3,57.48,169.4
207831,Grey Mel,3,55.99,167.97
SPKTOY0028,Multi,3,54.95,164.85
207047,Charcoal,3,55.0,157.0
207339,Multi,3,52.33,157.0
700495,Navy,3,49.99,149.97
SPKTOY0029,Multi,3,49.95,149.85
117731,Navy,3,49.0,147.0
206549,Almond,3,45.66,137.0
517764,Natural,3,67.19,136.01
700495,Sage,3,42.99,128.98
700495,Bnt Orange,3,42.99,128.98
700495,Charco Mel,3,42.99,128.98
700496,Brt Blue,3,42.99,128.98
114934G1,Black,3,39.0,117.0
207231,Limestone,3,39.0,117.0
207364,Blue,3,39.0,117.0
207336,Rinse Wsh,3,39.0,117.0
207346,Multi,3,39.0,117.0
SPKONS0030,Rose Quart,3,39.0,117.0
SPKJAC0028,Multi,3,32.33,97.0
SPKKNW0031,Age Blue,3,29.0,87.0
SPKONS0057,Aqua,3,25.99,77.99
207312,MountBlue,3,25.66,77.0
SPKKNW0001,Seafoam,3,25.66,77.0
SPKTP0094,Green,3,25.66,77.0
517805,Navy,3,22.66,67.99
SPKBOT0022,Ecru,3,22.33,67.0
SPKTP0027,Burgundy,3,22.33,67.0
517824,Multi,3,19.99,59.97
SPKBOT0031,Aqua,3,19.0,57.0
SPKBOT0029,Dusty Pink,3,16.66,50.0
SPKBOT0049,Snow,3,16.66,50.0
SPKBOT0047,Snow,3,15.33,46.0
SPKTP0040,Ecru/blue,3,15.0,45.0
SPKTP0042,Caramel,3,15.0,45.0
SPKTP0017,Whit/Red,3,15.0,45.0
SPKTP0016,Ivory/Navy,3,14.0,42.0
700494,Brown,2,499.99,999.98
119110,Stone,2,449.99,899.98
118583,Navy,2,399.99,799.98
119643,Khaki,2,399.99,799.98
119574,Tan,2,399.99,799.98
207586,Limestone,2,349.49,698.99
118202,Terracotta,2,314.74,518.99
119649,Gold,2,249.99,499.98
119802,Soft Lilac,2,229.99,459.98
119441,Whit/Kha,2,149.86,400.97
118058,Blue/Ivory,2,199.99,399.98
119791,Grey,2,199.99,399.98
119565,Winter Wht,2,199.99,399.98
207852,Navy,2,179.99,359.98
115359,Apple,2,169.99,339.98
119534,Dk Wash,2,169.99,339.98
207828,Black,2,159.99,319.98
118988,Navy Multi,2,159.0,318.0
119664,Navy/Whit,2,149.99,299.98
207692,Navy,2,149.99,299.98
119404,Navy,2,139.99,279.98
115453E,Navy Multi,2,139.49,278.99
113630,White,2,129.99,259.98
207815,Indigo,2,129.99,259.98
115357,Black,2,127.99,255.98
115359,Dk Khaki,2,124.49,248.99
117930,Rose Quart,2,124.0,248.0
517792,Red Multi,2,119.99,239.98
517793,Multi,2,119.99,239.98
517755,Pink Multi,2,119.99,239.98
517785,Navy/Ivory,2,119.99,239.98
517748,Multi,2,119.99,239.98
517799,Red,2,119.99,239.98
517799,Tan,2,119.99,239.98
517799,ClassicNav,2,119.99,239.98
207379,Black,2,119.0,238.0
118710,Navy,2,109.0,218.0
118988,Lavender,2,229.24,217.01
517791,Multi,2,102.49,204.99
517785,Ivory/Navy,2,102.49,204.99
119444,White,2,99.99,199.98
119668,Navy,2,99.99,199.98
517703,Khaki,2,99.99,199.98
517798,Ecru/Navy,2,99.99,199.98
207470,Punch,2,114.74,198.99
517769,Blue Mel,2,99.49,198.99
118003,Green Mult,2,99.0,198.0
115357E,Black,2,99.0,198.0
517732,Green,2,99.0,198.0
118291,Navy/Whit,2,89.99,179.98
118975,Navy,2,89.99,179.98
118975,Grey Mel,2,89.99,179.98
SPKTOY0019,Multi,2,89.95,179.9
206675,Musk,2,89.1,178.2
115357E,Latte,2,79.0,158.0
118985,Cognac,2,89.0,158.0
207027,White,2,79.0,158.0
517770,Ivory,2,79.0,158.0
517770,Blue Mel,2,79.0,158.0
517770,Grey Mel,2,79.0,158.0
517769,Ivory,2,79.0,158.0
517769,Grey Mel,2,79.0,158.0
115930,Black,2,59.99,119.98
114934,Navy,2,64.0,118.0
207112,Lt Blu Was,2,59.0,118.0
207283,Blue,2,59.0,118.0
207438,Navy,2,59.0,118.0
SPKDRS0046,Navy/Whit,2,59.0,118.0
118017,Black,2,54.49,108.99
700504,White,2,49.99,99.98
207490,WhiMulti,2,49.0,98.0
206911,Red Plum,2,49.0,98.0
207347,Blue/Multi,2,49.0,98.0
SPKTOY0026,Beige,2,45.95,91.9
207110,Seaweed,2,46.5,88.0
SPKTOY0021,Yellow,2,42.95,85.9
114934G1,Navy,2,39.0,78.0
207143,Lemon,2,39.0,78.0
207305,Navy/Camel,2,39.0,78.0
206935,Green,2,39.0,78.0
207318,Navy,2,39.0,78.0
207318,Wheat,2,39.0,78.0
207349,Bay Blue,2,39.0,78.0
700485,Chocolate,2,39.0,78.0
SPKONS0027,Lt Blue,2,39.0,78.0
207218,Sand,2,37.05,74.1
SPKMAN0001,Pink/Brow,2,34.99,69.99
SPKTP0032,Mustard,2,34.0,68.0
115453,Emerald,2,101.74,67.01
BOOK2,Multi,2,29.0,58.0
BOOK4,Multi,2,29.0,58.0
SPKKNW0006,Emerald,2,29.0,58.0
SPKKNW0006,Mustard,2,29.0,58.0
SPKONS0025,Chestnut,2,29.0,58.0
SPKKNW0038,Coconut,2,29.0,58.0
SPKMAN0001,Aqua,2,25.0,50.0
SPKTOY0003,Wood,2,24.99,49.98
SPKKNW0002,Ivory,2,24.0,48.0
SPKONS0043,Aqua,2,24.0,48.0
SPKBK0007,Multi,2,20.99,41.99
207116,Navy,2,19.0,38.0
517805,Teal,2,19.0,38.0
SPKBOT0055,Caramel,2,19.0,38.0
SPKONS0013,Ivory/Navy,2,19.0,38.0
SPKONS0059,Sunburst,2,19.0,38.0
SPKTP0042,Ivory,2,15.5,31.0
SPKACS0001,Multi,2,15.0,30.0
SPKTP0042,Rose Quart,2,15.0,30.0
SPKTP0095,Anti White,2,15.0,30.0
SPKONS0027,Seafoam,2,15.0,30.0
SPKONS0014,Ivory/Navy,2,12.0,24.0
517643,Blue,2,9.99,19.98
119622,Navy,1,369.99,369.99
119724,Midnight,1,299.99,299.99
119644,Canvas,1,299.99,299.99
119562,Whit/Navy,1,249.99,249.99
119849,Mink,1,249.99,249.99
117084,Black,1,249.0,249.0
117720,Navy/Whit,1,199.99,199.99
118876,Viola,1,199.99,199.99
119714,Navy/Whit,1,199.99,199.99
119834,Ivory/Brow,1,199.99,199.99
119554,Grape,1,199.99,199.99
700509,Khaki,1,199.99,199.99
SPKTOY0023,Pink,1,199.95,199.95
117083,Black,1,199.0,199.0
118754,Chocolate,1,199.0,199.0
207852,Bark,1,179.99,179.99
207805,Navy,1,179.99,179.99
207805,Truffle,1,179.99,179.99
207273,Navy,1,179.0,179.0
117176,Blue Wash,1,169.99,169.99
115359,Wine,1,169.99,169.99
119043,Lt Wash,1,169.99,169.99
119585,Multi Navy,1,169.99,169.99
119856,Lt Wash,1,169.99,169.99
119583,Navy Multi,1,159.99,159.99
207781,Navy,1,159.99,159.99
207827,Ice Blue,1,159.99,159.99
207827,Charco Mel,1,159.99,159.99
207828,Navy,1,159.99,159.99
118735,Red,1,159.0,159.0
114540,Dk Wash,1,149.99,149.99
112740,Bone,1,149.99,149.99
112740,ClassicNav,1,149.99,149.99
115179E,ClassicNav,1,149.99,149.99
119610,Gold,1,149.99,149.99
119664,Whit/Navy,1,149.99,149.99
119837,Camel,1,149.99,149.99
119838,Blue/White,1,149.99,149.99
207810,Latte,1,149.99,149.99
117989,Sand,1,149.0,149.0
115359,Magenta,1,160.99,142.99
207028,Chambray,1,129.99,129.99
207853,Brown Mult,1,129.99,129.99
207844,Milk,1,129.99,129.99
207806,Cobalt,1,129.99,129.99
207797,Fig,1,129.99,129.99
207819,Navy,1,129.99,129.99
207819,Khaki,1,129.99,129.99
207799,Lt Wash,1,129.99,129.99
117826,Caramel,1,129.0,129.0
117826,Winter Wht,1,129.0,129.0
119655,Multi,1,119.99,119.99
207029,Chambray,1,119.99,119.99
517720,Pink Multi,1,119.99,119.99
517787,Navy,1,119.99,119.99
207823,Milk,1,109.99,109.99
700519,Navy,1,99.99,99.99
517703,Sage,1,99.99,99.99
517766,Black,1,99.99,99.99
117921,Oatmeal,1,99.0,99.0
117994,Navy,1,99.0,99.0
117843E,Navy Multi,1,99.0,99.0
207141,Black,1,99.0,99.0
207146,Navy,1,99.0,99.0
119832,Whit/Pink,1,89.99,89.99
119774,Ivory/Brow,1,89.99,89.99
119946,Wine,1,89.99,89.99
115775,Charcoal,1,89.0,89.0
119218,Silver,1,129.66,89.0
517746,Red Multi,1,85.0,85.0
517739,Navy/Ivory,1,85.0,85.0
119754,Wine,1,79.99,79.99
119754,Whit/Kha,1,79.99,79.99
117823,Winter Wht,1,192.99,79.0
115179,Bnt Orange,1,79.0,79.0
114540E,Mid Wash,1,79.0,79.0
116295E,ClassicNav,1,79.0,79.0
115357E,ClassicNav,1,79.0,79.0
118855,Check,1,79.0,79.0
118986,Chocolate,1,79.0,79.0
114934,Black,1,69.0,69.0
206637,Olive,1,69.0,69.0
206910,Navy,1,69.0,69.0
206496,White,1,59.99,59.99
206496,French Nvy,1,59.99,59.99
700602,Multi,1,59.99,59.99
117155,Mid Indigo,1,59.0,59.0
115569,Putty,1,59.0,59.0
206576,Forest,1,59.0,59.0
206637,Pine,1,59.0,59.0
207282,Blue,1,59.0,59.0
207286,Indigo,1,59.0,59.0
700504,Grey,1,49.99,49.99
700505,Lt Indigo,1,49.99,49.99
114952,Stone,1,49.0,49.0
115684,White,1,49.0,49.0
118059,Sand,1,49.0,49.0
117610E,Navy/Whit,1,49.0,49.0
114852E,White,1,49.0,49.0
206637,Glacier,1,49.0,49.0
207280,Navy,1,49.0,49.0
SPKDRS0034,Mustard Mu,1,49.0,49.0
SPKBOT0053,Blue/Multi,1,49.0,49.0
SPKMAN0001,Pink Multi,1,44.99,44.99
SPKTOY0010,Brown,1,44.99,44.99
117134,Pink,1,39.0,39.0
206865,Vint Wash,1,39.0,39.0
206578,Oatmeal,1,39.0,39.0
206578,MountBlue,1,39.0,39.0
206779,Malt,1,39.0,39.0
207140,Wash Black,1,52.33,39.0
207290,Multi,1,39.0,39.0
206911,Navy,1,39.0,39.0
206911,Grass,1,39.0,39.0
207343,Multi,1,39.0,39.0
207435,Navy,1,39.0,39.0
207375,Multi,1,39.0,39.0
207287,Blue,1,39.0,39.0
207238,Whit/Pink,1,39.0,39.0
207268,Mandarin,1,39.0,39.0
207268,Blue Steel,1,39.0,39.0
207268,Chartreuse,1,39.0,39.0
207368,Multi,1,39.0,39.0
207299,Blue/Multi,1,39.0,39.0
517707,Blue/Multi,1,39.0,39.0
SPKDRS0058,Multi,1,39.0,39.0
SPKTP0033,Navy,1,39.0,39.0
SPKACS0006,Multi Whte,1,34.99,34.99
119029,Cornflower,1,31.2,31.2
SPKDRS0016,Multi,1,29.0,29.0
SPKBOT0015,Ivory/Navy,1,29.0,29.0
SPKONS0054,Caramel,1,29.0,29.0
SPKONS0025,Olive,1,29.0,29.0
SPKONS0026,Bone,1,29.0,29.0
SPKONS0037,Blue,1,29.0,29.0
SPKKNW0031,Coconut,1,29.0,29.0
SPKKNW0018,Ivory,1,29.0,29.0
118017,Navy,1,19.0,19.0
207312,Oatmeal,1,19.0,19.0
207135,Brandy,1,19.0,19.0
207307,Dijon,1,19.0,19.0
207118,Ultramar,1,19.0,19.0
207448,Multi,1,19.0,19.0
207378,Bluestone,1,19.0,19.0
SPKONS0026,Navy,1,19.0,19.0
SPKONS0018,Multi,1,19.0,19.0
SPKONS0048,Pl Blue,1,19.0,19.0
